 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X
31.92573929	28.55471992	76.84582520	29.53925705	90.07986450	8.09965992	14.78340435	8.08810234	8.03587532	22.59758186	-7.89942408	-12.97631931	-26.62090492	-27.19636917	0.65667081	50.06153488	26.21071434	4.98532295	44.20515442	39.05982590	-9.58687592	126.69376373	119.89261627	11.81183434	-809.79534912	-113.91935730	1.57560599	-1.40836239	0.23242569	0.80627942	1.49209094	-0.36407673	0.05973071	0.68362147	0.32509375	2832.33032227	-37.16273880	-78.53144836	254.29339600	-560.32415771	0.27160892	0.05218440	1.13910317	0.16939422	0.50248289	0.27576298	-0.91885054	-0.41183326	0.00343038	0.51129866	0.21466279	-0.46733102	0.18972991	0.31787348	-0.41791680	71.31938171	-108.15900421	119.79887390	-198.03228760	-32.76045227	-7.13528109	8.87527847	112.29264832
31.43137169	28.32849312	77.24048615	29.89231682	90.04360199	8.42426682	14.33421516	8.04693127	9.23670673	22.99555016	-8.44439316	-13.13599014	-26.72298622	-27.86705208	1.23297715	49.72363663	27.17245293	2.97857070	44.60625458	39.43613052	-10.81719589	126.48873901	119.50629425	19.88124657	-809.51159668	-114.56957245	0.21975398	-0.07599412	0.29756424	-0.05174560	1.16200101	-0.16322193	0.26188236	0.10355492	0.04511358	1987.14758301	-61.16634750	-90.69910431	308.11001587	-556.15570068	0.27215946	0.05383699	1.14001453	0.16103211	0.48597145	0.27107787	1.82283354	0.99678206	-0.65247941	0.76705599	0.19837293	-0.17633845	0.18508728	0.11958809	-0.21568207	104.20948792	-112.68817902	127.26224518	-191.20852661	-26.31354713	-7.55106449	9.71752167	112.84170532
31.06274033	27.95960617	77.66497040	30.29512787	89.96478271	8.73491383	13.85707855	7.96819735	10.39976788	23.35046387	-8.97281361	-13.31879616	-26.80098534	-28.50988579	1.80168462	49.37953186	28.32344437	1.08543265	45.05562210	39.93441010	-11.97964668	126.24116516	119.04605865	24.37806702	-809.11944580	-115.30748749	0.13308908	-0.04471682	-0.13843434	-0.03266465	0.64477110	-0.21882038	0.23669243	0.05742019	-0.17738754	1123.60424805	-72.71370697	-88.74542236	350.43530273	-519.18829346	0.27268198	0.05540846	1.14090848	0.15243082	0.45388842	0.26512015	5.47016668	2.84428334	-1.12671888	0.80226737	0.17210859	-0.02901074	0.55793369	0.08418003	-0.07335837	145.64639282	-95.16314697	139.11784363	-180.97871399	-20.17774200	-7.92746305	10.58627987	113.46377563
30.75705147	27.53634453	78.13896942	30.67905235	89.84067535	9.02049541	13.37224197	7.80872345	11.46756744	23.65506935	-9.47120094	-13.51845074	-26.85379028	-29.09968948	2.33731461	49.07004547	29.61191177	-0.59806329	45.54914093	40.51747513	-12.94982815	125.96923828	118.61734772	26.22250175	-808.60253906	-116.08254242	1.52925181	-0.25833389	0.04319423	1.34423029	0.66736698	-0.26489958	0.33781537	0.52882946	0.30917272	348.63983154	-73.16347504	-76.41649628	376.11062622	-459.14257813	0.27317417	0.05685167	1.14177787	0.14252338	0.41120616	0.25561580	1.88552225	0.58668941	-0.08160798	0.88899112	-0.17226878	-0.25327325	0.61107337	0.18423824	-0.09301677	194.93882751	-50.12521744	154.47032166	-167.67462158	-14.15981674	-8.22115993	11.47456169	114.11377716
30.47626877	27.15300369	78.67880249	30.98722649	89.67786407	9.28155231	12.90079308	7.54170084	12.38431072	23.90946007	-9.93314934	-13.72586250	-26.88771248	-29.62964439	2.82954955	48.82931519	30.96413040	-2.03047681	46.07769012	41.15288544	-13.54477501	125.69337463	118.42840576	26.01869011	-807.90380859	-116.83197021	1.11728907	0.25164747	0.37885630	1.12542188	0.70177925	-0.19304034	0.45010459	0.38262942	0.27449334	-206.71163940	-62.05234528	-58.08786011	381.23721313	-384.03881836	0.27362961	0.05814705	1.14260554	0.13016610	0.36656216	0.23955469	-0.43300632	-0.63864887	0.08538409	0.91442174	-0.07115291	-0.00021459	0.30260178	-0.01657634	0.00883376	241.69819641	13.52135372	171.72851563	-152.77667236	-8.35781097	-8.39093781	12.36754990	114.73606110
30.23097992	26.85244560	79.28813934	31.20187378	89.49005890	9.52343845	12.46093464	7.16311932	13.11398792	24.12129211	-10.35962772	-13.93025684	-26.90725708	-30.10602379	3.28082252	48.67417526	32.29312134	-3.19307184	46.63330841	41.81343079	-13.61310291	125.46260071	118.63835907	23.87944221	-806.97161865	-117.49442291	1.02128673	0.23204160	0.25364280	1.02946389	0.53577667	-0.20764406	0.56206483	-0.00989849	0.20691685	-422.27386475	-40.20107651	-37.41566467	365.73040771	-302.08096313	0.27403975	0.05929816	1.14336681	0.11561975	0.32489035	0.21590559	0.25165492	0.21743265	0.07419287	0.69297791	0.32475623	0.24617404	0.19314986	-0.12543257	0.02266259	261.37670898	76.05284882	189.11544800	-138.47122192	-3.38529778	-8.41101456	13.24751949	115.27489471
30.05851173	26.62774086	79.95740509	31.34871101	89.29444885	9.74845409	12.06487942	6.68893528	13.64715672	24.30194473	-10.75573921	-14.12144470	-26.91020393	-30.53800392	3.69766426	48.59768295	33.51567841	-4.06358337	47.20668793	42.47092438	-13.20540714	125.34439087	119.18386841	20.64117432	-805.86285400	-118.02938080	0.91266406	0.19196294	-0.02062999	0.86846006	0.38928494	-0.02451041	0.35019353	0.21445677	0.30629072	-245.23112488	-11.07012177	-17.56337738	333.78933716	-222.31489563	0.27440017	0.06031846	1.14403820	0.10084838	0.28825131	0.18618852	-2.45227861	-1.26213729	0.85501808	0.52256811	0.26735467	0.01499415	0.20217288	0.02924433	-0.10620184	225.64225769	114.61449432	205.20878601	-126.20891571	0.12231362	-8.27665615	14.09762383	115.69134521
29.98950386	26.47090912	80.67314148	31.47182465	89.10707092	9.95592880	11.71727753	6.14399862	13.99614906	24.46168327	-11.12573910	-14.29193878	-26.89697647	-30.93400955	4.08424854	48.58274078	34.57670975	-4.63574648	47.77590942	43.10317993	-12.60381413	125.37458038	119.81035614	18.55445862	-804.86437988	-118.42114258	-0.47055799	0.09857177	-0.09089774	-0.44744256	-0.00770011	0.01578990	-0.16000426	0.45027035	-0.26983505	263.03341675	19.17801285	-1.49008036	292.75653076	-154.26249695	0.27471411	0.06122784	1.14460325	0.08803436	0.25883996	0.15228106	-5.85465813	-3.51565647	1.50219250	0.86433768	-0.13053268	-0.26793060	0.10684709	0.07477143	-0.20432693	124.07722473	111.89583588	219.16217041	-116.27356720	1.90957069	-7.99999189	14.90529442	115.96775818
30.03063393	26.39301109	81.42774963	31.60366058	88.93785858	10.14420891	11.41665554	5.54865026	14.18557835	24.60844994	-11.47072411	-14.43667221	-26.87850761	-31.30149460	4.43988657	48.61546707	35.46063614	-4.95830441	48.30562592	43.70077896	-12.15630627	125.53392029	120.26017761	20.04976463	-804.43768311	-118.66330719	-0.26050356	0.92702603	0.14463943	0.01974855	-0.17806333	-0.27729189	0.12310938	-0.06276620	-0.37011194	898.58892822	42.43085861	9.09603214	250.96055603	-106.56073761	0.27499077	0.06205495	1.14504981	0.07871182	0.23942615	0.11519952	-1.54789019	-1.14485884	0.12941281	1.03621149	0.22658420	-0.05751780	0.00424924	0.08612210	-0.16650032	-23.90842628	67.07077789	230.77972412	-108.39280701	1.71448886	-7.59966707	15.66563892	116.09703064
30.18094063	26.39886856	82.21877289	31.76282692	88.78966522	10.30859375	11.15925884	4.91626358	14.25026703	24.75109482	-11.79279041	-14.55030441	-26.86846161	-31.64705849	4.76175499	48.67862320	36.19160843	-5.14447927	48.76154327	44.25461578	-12.10982609	125.76449585	120.39070892	25.73575211	-804.88720703	-118.74448395	-0.08850601	1.10334325	0.09772274	0.15918317	-0.08807348	-0.14013910	0.33293691	-0.59340847	-0.07706891	1358.49633789	52.34832382	14.69089127	214.92510986	-83.92174530	0.27524325	0.06283688	1.14536870	0.07353719	0.23185179	0.07596320	1.90709114	0.96392286	-0.89943427	0.55284774	0.56681663	0.31005192	0.16451018	-0.04133971	0.00700085	-169.75929260	-1.34854937	240.61383057	-102.35146332	-1.00688195	-7.09568977	16.38212776	116.07466888
30.44260979	26.47262764	83.04094696	31.96055222	88.66232300	10.43836594	10.94259167	4.25830603	14.23577213	24.90055084	-12.09909534	-14.62499332	-26.87403488	-31.97564888	5.04722643	48.74654388	36.81807327	-5.33038759	49.12024307	44.74065399	-12.55380440	125.99349976	120.18790436	33.55756760	-806.08349609	-118.66178894	-0.16889428	0.82463157	-0.04677065	0.00546969	0.10433204	-0.24354537	0.08020535	0.01147286	-0.25444749	1377.41845703	47.98794937	17.08013153	187.92779541	-84.12905121	0.27548495	0.06361408	1.14555395	0.07197623	0.23654453	0.03487011	2.10027003	0.54121870	-0.35175896	0.89590776	0.16879295	0.17872868	0.44685450	0.00441576	0.06993394	-235.26025391	-67.21116638	249.70137024	-98.18421936	-6.58977127	-6.51058102	17.06274223	115.91160583
30.81047058	26.58789444	83.88746643	32.19716644	88.55796814	10.51887417	10.76797962	3.58616018	14.19059658	25.06694984	-12.40136909	-14.64972115	-26.90014076	-32.29172516	5.29407406	48.80192184	37.38496017	-5.61131096	49.36446762	45.13311386	-13.44791508	126.15824890	119.74569702	39.97557449	-807.50897217	-118.44680023	0.26976800	-0.14936851	0.27793565	0.31762779	0.24924940	-0.37616208	0.03349989	0.47612232	-0.30603740	880.28924561	33.79937744	18.07523537	170.18054199	-97.40601349	0.27572620	0.06442716	1.14559793	0.07311174	0.25345373	-0.00925995	1.48273230	0.27536753	-0.16355275	0.94617814	0.17484008	0.07249109	0.33176005	0.20352373	0.04765284	-113.05993652	-109.48561859	259.16430664	-96.03245544	-14.99984646	-5.86693192	17.71401215	115.65032196
31.28100586	26.71104431	84.75923157	32.45483017	88.48411560	10.53678322	10.64224815	2.90961480	14.15390873	25.25684929	-12.71449757	-14.61052513	-26.95622253	-32.60236740	5.50187492	48.85053635	37.91880417	-6.00576639	49.47909927	45.42503738	-14.68240833	126.23097229	119.21424103	42.21450424	-808.40582275	-118.15065002	0.83013141	-0.47265393	0.48003030	0.67391890	0.69321817	-0.07287853	0.40601587	0.40074998	0.15142569	40.87811661	17.54640198	19.52382851	159.92813110	-109.72162628	0.27597541	0.06531580	1.14548898	0.07688636	0.28151432	-0.05667436	3.28431296	1.72148538	-0.44170296	0.47196621	0.51467389	0.28717175	0.17176212	0.14724091	0.09559179	315.67272949	-114.99597931	270.34048462	-96.03750610	-26.42885017	-5.18116283	18.33616829	115.34178162
31.86374474	26.80678177	85.66699982	32.69145203	88.45342255	10.48350525	10.57611179	2.23468757	14.14811897	25.47096825	-13.05454636	-14.49233055	-27.05476952	-32.91699982	5.67260408	48.90924835	38.43217468	-6.46154547	49.45545578	45.61806870	-16.11397171	126.22537994	118.74028778	39.64437485	-807.68896484	-117.80459595	0.75945538	-0.99111807	-0.45567784	0.37697291	0.58656740	0.12447438	0.52303827	0.43944797	0.10502759	-813.25976563	7.39470482	23.08670807	155.15843201	-109.15760040	0.27624255	0.06631289	1.14521933	0.08408316	0.31781200	-0.10494115	5.05766249	3.01813602	-0.41629547	0.08767150	0.46987697	0.14929475	0.27474296	0.18405756	0.02718080	1133.57348633	-78.11667633	284.77893066	-98.32880402	-41.34548569	-4.46143627	18.92155457	115.00857544
32.54955673	26.85959244	86.62761688	32.84941864	88.48201752	10.35638428	10.57915211	1.56412458	14.18060493	25.70192146	-13.43535233	-14.28144932	-27.20911980	-33.24444199	5.80881500	48.98956680	38.93378830	-6.88442659	49.29294968	45.70321655	-17.55246353	126.18837738	118.45820618	33.71131134	-803.74151611	-117.43315125	0.01308225	-0.59413344	-0.21961017	-0.07163516	0.11769519	-0.13607092	-0.01738960	0.57380521	-0.29448852	-1388.46533203	7.77752495	29.00373077	154.35845947	-91.08364105	0.27654046	0.06743983	1.14479196	0.09540775	0.35894924	-0.15088029	1.33976328	1.02725708	0.34277022	0.20799574	0.18843868	-0.05363441	0.29446617	0.22688037	-0.02962171	2288.07983398	-3.82381463	303.32708740	-102.79408264	-59.69758224	-3.71102238	19.45678711	114.66542053
33.27622223	26.86953545	87.66058350	32.88662720	88.58982849	10.15846157	10.65521717	0.90643173	14.25300312	25.93770218	-13.86583138	-13.96703625	-27.43324661	-33.59187317	5.91309977	49.09692764	39.43733215	-7.18225002	48.99788284	45.66376114	-18.74835396	126.18523407	118.51335144	26.83789635	-794.66876221	-117.10647583	-0.14098403	0.47312966	0.25912666	0.03357124	0.01696751	-0.16430975	-0.21218462	0.52494866	-0.19990408	-1561.02221680	17.24674416	35.79320908	155.64758301	-58.69406128	0.27688342	0.06870746	1.14421928	0.11114848	0.40172175	-0.19163361	0.84829742	1.32396376	0.39780539	0.22290644	1.01032567	0.26328424	0.08793825	0.24433032	-0.14729194	3492.09375000	91.73073578	325.27792358	-108.79016876	-80.48064423	-2.93593359	19.92521477	114.37363434
33.94655228	26.82869720	88.78160858	32.80705261	88.80192566	9.89741325	10.79968357	0.28830001	14.37063313	26.17007256	-14.34757423	-13.54326344	-27.73733521	-33.96464539	5.98957729	49.23274612	39.95916367	-7.30730867	48.58390045	45.49281311	-19.47382164	126.26663971	119.01473999	20.99678612	-779.46441650	-116.93763733	0.14073518	0.57737339	-0.17680636	0.30815381	-0.23031709	-0.28378013	-0.33118671	0.37050387	-0.18526460	-1389.05395508	30.64068222	41.45196533	156.03651428	-19.58782387	0.27728620	0.07011492	1.14352357	0.13131949	0.44193506	-0.22415222	1.31930470	1.74154842	1.22667086	0.18288778	0.92303866	0.27562588	0.05478035	0.12688063	-0.15341657	4292.34863281	186.77122498	348.58932495	-115.22219849	-101.92430115	-2.15562415	20.30774117	114.23795319
34.47779465	26.73315811	89.99331665	32.65784454	89.14526367	9.58421803	10.99876785	-0.24639913	14.54339409	26.39701462	-14.87181282	-13.01368618	-28.12166214	-34.36389923	6.04354382	49.39079666	40.50041199	-7.27020597	48.06772614	45.21088409	-19.65699577	126.42890167	119.93085480	16.99511147	-760.04309082	-117.00069427	-0.52502990	0.72866869	0.21200730	-0.27258238	0.03151274	-0.44549996	-0.81901026	0.49696243	-0.34083298	-1029.35437012	41.50117874	44.19408035	151.94174194	18.28818703	0.27776274	0.07164536	1.14273727	0.15509748	0.47447491	-0.24558692	-1.00892794	-0.09163780	1.65617824	0.31684786	0.31800425	-0.03029229	0.00671250	0.07607347	-0.17247890	4293.82568359	260.45370483	370.70553589	-120.84757233	-121.61154175	-1.40773845	20.58532715	114.32877350
34.83436584	26.60152817	91.28210449	32.48733902	89.64083862	9.23106384	11.23410130	-0.65462756	14.77518082	26.61708450	-15.41954231	-12.39418125	-28.57501221	-34.78394318	6.07925510	49.55582809	41.03313065	-7.11673594	47.46694183	44.86200714	-19.38764763	126.62276459	121.07913971	14.65877533	-741.84893799	-117.27018738	-0.44671592	1.10974944	1.01531625	0.01246364	-0.12974103	-0.42504877	-0.98791981	0.75292021	-0.26475951	-623.35272217	42.93537140	42.03802490	140.23959351	48.83385468	0.27832243	0.07326632	1.14190161	0.18088125	0.49598113	-0.25319278	-4.66510248	-2.05663085	1.62861598	0.46444976	0.26483700	0.06343380	0.00726610	0.00566341	-0.09097522	3316.00024414	298.61080933	389.16369629	-124.42465973	-136.69317627	-0.73776174	20.74252892	114.62352753
35.02743149	26.45252037	92.62512207	32.30354309	90.29880524	8.84901142	11.49106884	-0.91098726	15.05189705	26.82251167	-15.96739101	-11.70998573	-29.07612419	-35.21360779	6.10043669	49.70833588	41.50932693	-6.88749361	46.81159210	44.47785950	-18.79529190	126.79803467	122.23223877	13.44710636	-730.75659180	-117.65738678	-0.27257773	0.62159365	0.50722301	-0.01851115	-0.17855620	-0.40425485	-0.92507464	0.86779785	-0.33561438	-236.37986755	30.07627487	32.95057297	119.03885651	68.34841156	0.27896959	0.07494044	1.14106667	0.20766269	0.50706971	-0.24483289	-0.92639601	0.06946883	1.16109121	0.38236418	0.49358493	0.06356791	0.11362068	0.06357201	-0.17903566	1478.01477051	299.62820435	401.89022827	-124.78278351	-144.57394409	-0.18064168	20.76763535	115.03805542
35.09354401	26.28540421	93.99947357	32.07534409	91.11808014	8.44707870	11.76169014	-1.01013744	15.34380627	26.99403000	-16.49364090	-10.98936749	-29.59445000	-35.63951111	6.11265516	49.82409668	41.88506317	-6.60820246	46.15370560	44.05477524	-17.97548485	126.90842438	123.23422241	13.10834408	-729.69372559	-118.07879639	-0.26419249	-0.01897776	0.12819684	-0.05182198	-0.13546367	-0.55124283	-0.85709018	0.63245589	-0.47926137	119.48996735	2.71064162	16.06805229	87.45457458	75.54738617	0.27970600	0.07663710	1.14028609	0.23408052	0.50983942	-0.22107054	0.19118358	0.15731636	0.63374788	0.42962137	-0.03724471	-0.13162424	0.27073213	-0.04559602	-0.14714591	-673.56207275	274.81680298	407.45913696	-121.09010315	-143.66184998	0.24793899	20.65292549	115.49150085
35.07149124	26.09742546	95.38304138	31.77558517	92.08410645	8.03425694	12.03682804	-0.95962000	15.62295723	27.10175323	-16.97817612	-10.26097202	-30.09325981	-36.04674530	6.12217045	49.86928940	42.13397598	-6.31273508	45.55900192	43.58307266	-17.00272751	126.89910126	124.05159760	13.88874149	-738.31567383	-118.49276733	-0.05180819	0.66848797	0.45377639	0.35956618	-0.12663513	-0.50561064	-0.68690133	0.26550162	-0.22809523	441.30407715	-35.01345444	-7.67376089	44.54771805	71.15022278	0.28052515	0.07832959	1.13960600	0.25609565	0.50403851	-0.18534507	-1.82083678	-1.57337499	-0.16889651	0.92837870	-0.34852305	0.08720508	0.42949769	-0.29562888	0.07678875	-2184.66821289	239.72726440	405.45025635	-113.12269592	-133.75077820	0.54445404	20.40151215	115.94081116
34.99857330	25.89801979	96.74879456	31.42252350	93.16616058	7.62228441	12.29608536	-0.77194619	15.87903881	27.11562157	-17.40073013	-9.55466366	-30.53705025	-36.41907120	6.13287401	49.81075668	42.23584366	-6.05319500	45.08847046	43.08469391	-15.95517063	126.72221375	124.74146271	16.06165695	-753.33581543	-118.90623474	0.45275784	0.41321567	-0.04005294	0.65117472	-0.14666085	-0.34510681	-0.33734599	0.04214515	-0.00261377	709.18975830	-75.88194275	-36.10392761	-10.60175323	57.08950043	0.28140408	0.07998682	1.13905871	0.26929709	0.48853865	-0.14212997	-1.37926793	-0.91557640	0.47906467	1.09234869	-0.11325932	0.38782716	0.38435730	-0.30846936	0.18953544	-2055.69750977	204.17742920	396.51263428	-101.26728821	-116.03366089	0.70619929	20.03474617	116.38508606
34.92145920	25.70036125	98.06690216	31.07357407	94.32318878	7.22328568	12.50840855	-0.46158820	16.11963654	27.01464462	-17.74453354	-8.89874363	-30.89941406	-36.74176788	6.14576674	49.63444138	42.15008163	-5.87885618	44.77824402	42.60024643	-14.92672539	126.36510468	125.36738586	19.37193871	-767.42419434	-119.35552979	0.32490227	0.61886883	-0.19681346	0.54923052	-0.09181569	-0.41305882	-0.64137387	0.30421677	-0.08642125	868.21307373	-110.70751190	-66.56779480	-76.97270203	36.03493881	0.28231078	0.08157747	1.13866115	0.27343085	0.46482232	-0.09653656	-1.89942563	-0.56888312	1.86454952	1.33853090	0.01243254	0.25167578	0.12827954	0.15081957	0.16532904	275.40011597	170.52378845	381.97518921	-86.48493195	-92.77700043	0.72932285	19.58802032	116.85016632
34.88769913	25.50751114	99.31698608	30.78432465	95.51548767	6.84503078	12.64232826	-0.04692691	16.35844612	26.78607941	-18.00224113	-8.31435299	-31.16751671	-37.00531769	6.16048479	49.34839630	41.81098557	-5.80671644	44.62829208	42.14830780	-14.01524162	125.87284851	125.92615509	23.11612511	-769.27526855	-119.88028717	0.77608949	0.18079929	-0.13455690	0.88906729	-0.21016432	-0.19677472	-0.50212550	0.42033422	0.11328912	842.88641357	-130.61531067	-96.43778229	-149.90098572	11.60756302	0.28321964	0.08307937	1.13841224	0.27125892	0.43574432	-0.05385197	0.73192662	0.31202677	1.30782592	2.01532102	0.55042249	0.15282050	0.00609482	0.65573061	-0.07337625	4599.22558594	140.14079285	363.77722168	-70.34602356	-66.79630280	0.61570400	19.09827614	117.37037659
34.92501450	25.30646706	100.49364471	30.58354950	96.70876312	6.49258089	12.67443562	0.44732380	16.60360909	26.42157173	-18.17767525	-7.81534290	-31.34044075	-37.20750809	6.17740679	48.96932220	41.17087173	-5.82409334	44.61237717	41.72154617	-13.27533627	125.33750916	126.35536957	26.45984650	-748.14001465	-120.48995209	0.93083525	-0.41082951	-0.12426575	0.69976097	0.17195360	0.15470408	-0.03269148	0.46322855	0.35572580	597.38269043	-130.14530945	-123.48897552	-220.81419373	-11.75060749	0.28411281	0.08447784	1.13829553	0.26375663	0.40264884	-0.01736949	0.70278919	-0.30834585	0.77353233	1.65751123	0.02889972	-0.11719338	0.16421886	0.64040375	-0.02105618	9829.66210938	118.16039276	344.64382935	-54.87432480	-40.94244766	0.37870282	18.59716988	117.95927429
35.04225159	25.07847786	101.60116577	30.47243690	97.87047577	6.17329550	12.59271145	0.98966402	16.85240555	25.91551590	-18.28427315	-7.41168308	-31.42462158	-37.35431290	6.19974518	48.50819016	40.24947357	-5.91385221	44.69649887	41.32720947	-12.68303585	124.85979462	126.63499451	28.48696327	-700.37030029	-121.11846161	0.17982471	-0.49261856	-0.02633438	-0.18923406	0.91004431	0.15941304	-0.04316927	0.91611254	0.10497393	179.63594055	-109.25576782	-145.95062256	-278.34136963	-30.20800781	0.28497037	0.08576070	1.13828778	0.24938314	0.36675942	0.01138792	0.92185545	0.75947529	1.30277419	0.36130950	0.17557622	-0.22378862	-0.02488370	0.85199493	0.07940848	14321.85253906	109.95636749	327.42684937	-42.06911469	-17.65669823	0.04413964	18.11156654	118.56329346
35.24377823	24.81179237	102.65098572	30.43078423	98.96840668	5.89716721	12.39700699	1.54423785	17.09404182	25.26457405	-18.34281540	-7.10857105	-31.43249321	-37.45994949	6.23411894	47.97269440	39.13729858	-6.05974150	44.85018158	41.01133347	-12.15523148	124.51642609	126.87590027	28.40496254	-633.40313721	-121.63627625	0.59776908	-0.45059597	0.13313825	0.38620773	0.67143369	0.02855773	0.09716839	1.07062125	-0.00484605	-296.16503906	-72.57217407	-162.08781433	-311.69717407	-41.56716156	0.28576684	0.08692280	1.13836026	0.22709309	0.33089352	0.03010155	0.93545628	0.91615796	1.24566472	0.64916223	0.42816323	-0.13048872	-0.03568673	1.06999683	0.06673603	16633.53125000	116.12154388	313.93331909	-33.30850220	1.25317812	-0.35207838	17.66478539	119.06792450
35.52919006	24.50349998	103.66216278	30.43442345	99.97234344	5.67344809	12.09666061	2.07652116	17.31897545	24.46959496	-18.37804222	-6.90380716	-31.38239288	-37.54423904	6.28833055	47.38190079	37.96211243	-6.23804235	45.05697632	40.82851410	-11.62304592	124.34228516	127.24395752	26.04053879	-563.63946533	-121.95429993	0.60972327	-0.39542893	0.04973014	0.38557011	0.68909675	-0.12129434	0.57981658	0.33465156	-0.05989016	-698.99169922	-26.73103333	-169.28358459	-315.45153809	-44.39153671	0.28647694	0.08796926	1.13847458	0.19796984	0.29758790	0.03593112	0.96833998	-0.10174007	-0.16187480	1.31973684	-0.08375458	-0.14416556	0.42378435	0.37560958	-0.10841922	16200.13769531	130.99736023	304.66116333	-28.94851112	14.54053879	-0.77009857	17.27804947	119.39236450
35.87710190	24.15883255	104.65502930	30.47043991	100.85504150	5.50563192	11.70770550	2.55755925	17.52618790	23.53908157	-18.41529655	-6.78779888	-31.29687691	-37.62670898	6.36658955	46.77200317	36.85097504	-6.41571045	45.31255722	40.79719543	-11.10447598	124.33979797	127.78889465	22.12949944	-507.05062866	-122.11031342	0.35988787	-0.37697384	-0.29762384	0.06786837	1.16554201	-0.32813072	0.76442397	0.02643534	-0.17306900	-916.65887451	21.58098602	-163.56149292	-291.57611084	-37.26124573	0.28708199	0.08891112	1.13858593	0.16463462	0.26832363	0.02870972	-4.17877960	-1.85506117	0.70452529	0.93486470	-1.05472994	-0.28863510	0.48426166	-0.08730306	0.09348468	13519.55273438	141.87770081	299.40255737	-28.38810921	21.36430359	-1.17260242	16.97157669	119.57132721
36.23680496	23.78771782	105.64241028	30.52964592	101.59294891	5.38580084	11.25217247	2.96330976	17.72406960	22.48974037	-18.47729683	-6.74394035	-31.20014763	-37.71997833	6.46447229	46.19368744	35.89953613	-6.55344391	45.59977341	40.88428879	-10.71331692	124.50222778	128.40579224	17.96460915	-470.26437378	-122.22951508	0.13367100	-0.27932376	-0.26825547	-0.17835708	1.42508554	-0.23197863	0.58890140	0.11274874	-0.08958936	-874.16918945	65.95475006	-140.97242737	-247.27513123	-19.98124123	0.28757307	0.08976417	1.13865590	0.13010426	0.24461253	0.01226117	-3.11926627	-0.32350355	1.84652138	0.85439301	0.02514746	0.00291478	0.28377640	0.14946239	-0.06160386	9924.29394531	133.22828674	297.83294678	-30.58307838	21.20007324	-1.52845442	16.76324081	119.72148895
36.54405594	23.39727974	106.62951660	30.59700394	102.16996765	5.29529905	10.75735569	3.27516747	17.92798615	21.34388733	-18.57890129	-6.74953222	-31.11583710	-37.82746124	6.56816101	45.71289063	35.15500259	-6.60997057	45.87563705	41.02046967	-10.62225246	124.81797791	128.92715454	14.67584991	-450.02758789	-122.41313171	-0.44794533	0.76601177	-0.06899811	-0.34702241	0.34615290	-0.08315478	0.73337620	-0.37013301	-0.28519580	-570.10015869	100.02040100	-99.98301697	-191.78622437	5.23701382	0.28795075	0.09054958	1.13866246	0.09695530	0.22786519	-0.00855361	0.66664946	0.10699741	0.31060031	1.70232451	0.36550283	0.18107423	0.59030551	-0.23202445	-0.33599290	6986.02001953	99.00412750	299.80044556	-34.65333176	13.85973072	-1.81611645	16.66524315	119.93930054
36.74649048	22.98492432	107.62290192	30.65939522	102.58552551	5.21357155	10.25418949	3.48690057	18.15280151	20.12859726	-18.72334862	-6.77909422	-31.06765556	-37.94845963	6.66024160	45.40784073	34.62443161	-6.55107927	46.08774567	41.13795090	-10.98890018	125.25599670	129.21253967	13.03985119	-437.99676514	-122.68770599	-0.51515079	0.84381944	-0.16999328	-0.32919192	-0.03761762	-0.16894121	0.73199254	-0.61228359	-0.38975248	-114.71997070	119.23103333	-42.39633179	-134.37541199	35.64090347	0.28822312	0.09129287	1.13859642	0.06722034	0.21976198	-0.03129965	-1.98815215	-1.25283694	-0.38368449	1.13616586	-0.32090783	0.09557391	0.62713820	-0.56262773	-0.10829703	5713.70410156	50.26484299	305.40618896	-40.16521835	-0.40694910	-2.02552366	16.67819786	120.25296783
36.81555176	22.52981949	108.63743591	30.71808052	102.86043549	5.12613583	9.77503300	3.61244297	18.40393639	18.87739754	-18.90452957	-6.80779314	-31.08003426	-38.08588028	6.72807837	45.34722137	34.29484940	-6.36893082	46.19575882	41.19680405	-11.85380650	125.74572754	129.22009277	13.62673187	-425.07397461	-123.03781128	-0.26805207	0.19591787	-0.26067644	-0.29750761	0.37883210	-0.32638127	0.45092642	-0.33054742	-0.37724692	301.73297119	124.45394135	27.49762726	-82.75973511	71.44441223	0.28840432	0.09202643	1.13845217	0.04254899	0.22267081	-0.05551501	3.55658889	1.72854471	-0.09197364	0.08472916	0.36216262	0.15115747	0.25368974	-0.18200260	-0.06641117	6081.18408203	9.59472847	314.76687622	-46.91893387	-20.75755119	-2.15634322	16.78614235	120.65213013
